Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
nissan,patrol,2022,blue,gas,automatic,4.0,2586.0,makkah,268000
ford,mustang,2022,blue,gas,automatic,2.3,200.0,makkah,195000
chevrolet,spark,2020,black,gas,automatic,1.4,105835.0,riyadh,30100
chevrolet,spark,2020,gray,gas,automatic,1.4,92017.0,riyadh,30200
toyota,land cruiser,2022,white,gas,automatic,3.5,40000.0,makkah,290000
mercedes,cls,2022,black,gas,automatic,3.0,1000.0,makkah,450000
chevrolet,tahoe,2020,gray,gas,automatic,5.3,40000.0,makkah,165000
toyota,land cruiser,2021,white,gas,automatic,4.6,87000.0,makkah,255000
ford,taurus,2022,brown,gas,automatic,2.0,1000.0,makkah,145000
nissan,patrol,2021,gray,gas,automatic,4.0,6034.0,makkah,255000
mercedes,g,2019,white,gas,automatic,4.0,67000.0,makkah,720000
lexus,lx,2018,white,gas,automatic,5.7,85000.0,makkah,345000
mercedes,c,2020,blue,gas,automatic,1.5,13793.0,riyadh,225000
toyota,hilux,2019,white,gas,manual,2.7,72000.0,eastern,85000
chevrolet,spark,2020,gray,gas,automatic,1.4,88759.0,riyadh,30300
chevrolet,spark,2020,white,gas,automatic,1.4,95409.0,riyadh,30300
toyota,rush,2021,white,gas,automatic,1.5,67000.0,riyadh,60000
chevrolet,tahoe,2018,white,gas,automatic,5.3,173000.0,riyadh,132000
ford,expedition,2021,black,gas,automatic,3.5,25000.0,makkah,195000
toyota,corolla,2020,white,gas,automatic,1.6,145000.0,makkah,53000
toyota,land cruiser,2021,white,diesel,manual,4.5,69000.0,riyadh,142000
ford,edge,2016,gray,gas,automatic,3.5,136000.0,riyadh,75000
chevrolet,camaro,2017,gray,gas,automatic,3.6,130000.0,eastern,118000
ford,taurus,2015,gray,gas,automatic,3.5,213000.0,eastern,72000
chevrolet,spark,2020,gray,gas,automatic,1.4,108027.0,riyadh,30500
chevrolet,malibu,2020,white,gas,automatic,1.5,105000.0,riyadh,58000
hyundai,elantra,2019,gray,gas,automatic,1.6,65000.0,makkah,59000
nissan,sunny,2020,white,gas,automatic,1.5,101800.0,eastern,40000
gmc,yukon,2007,white,gas,automatic,5.1,390000.0,madinah,29000
mercedes,a,2021,black,gas,automatic,1.4,12000.0,riyadh,182000
toyota,fortuner,2017,gray,gas,automatic,2.7,226000.0,eastern,70000
gmc,suburban,1995,white,gas,automatic,5.7,185000.0,eastern,26000
chevrolet,spark,2020,gray,gas,automatic,1.4,98996.0,riyadh,30500
chevrolet,spark,2020,white,gas,automatic,1.4,115387.0,riyadh,30500
toyota,hiace,2017,white,gas,manual,2.7,260400.0,eastern,75000
toyota,corolla,2020,black,gas,automatic,1.6,127000.0,makkah,52000
chevrolet,traverse,2019,white,gas,automatic,3.6,19000.0,riyadh,130000
ford,mustang,2020,white,gas,automatic,2.2,97000.0,eastern,139000
toyota,camry,2022,white,gas,automatic,2.5,32000.0,makkah,112000
chevrolet,spark,2020,white,gas,automatic,1.4,119579.0,riyadh,30700
chevrolet,spark,2020,white,gas,automatic,1.4,100127.0,riyadh,30700
ford,taurus,2017,white,gas,automatic,2.0,112000.0,makkah,65000
hyundai,elantra,2014,white,gas,automatic,1.6,22000.0,riyadh,50000
hyundai,creta,2020,white,gas,automatic,1.6,130000.0,eastern,71000
ford,taurus,2020,white,gas,automatic,2.0,101200.0,eastern,95000
lexus,lx,2020,white,gas,automatic,5.1,146000.0,madinah,320000
lexus,lx,2021,white,gas,automatic,5.7,35000.0,eastern,470000
ford,f-150,2016,white,gas,automatic,5.0,138900.0,eastern,91000
mercedes,a,2021,gray,gas,automatic,1.4,25000.0,riyadh,179000
chevrolet,spark,2020,gray,gas,automatic,1.4,110393.0,riyadh,30700
chevrolet,spark,2020,white,gas,automatic,1.4,103212.0,riyadh,30800
ford,taurus,2015,gray,gas,automatic,3.5,83000.0,riyadh,59000
toyota,camry,2022,gray,gas,automatic,2.5,30000.0,riyadh,100000
toyota,corolla,2020,gray,gas,automatic,1.6,96000.0,makkah,55000
hyundai,accent,2016,white,gas,automatic,1.4,178000.0,riyadh,30000
nissan,patrol,2016,white,gas,automatic,5.6,180000.0,riyadh,115000
ford,mustang,2017,white,gas,manual,3.6,6000.0,eastern,99000
toyota,yaris,2021,white,gas,cvt,1.5,32000.0,makkah,62000
chevrolet,spark,2020,white,gas,automatic,1.4,91501.0,riyadh,30800
chevrolet,spark,2020,gray,gas,automatic,1.4,85946.0,riyadh,30800
lexus,is,2016,gray,gas,automatic,2.0,161000.0,makkah,90000
toyota,hilux,2020,white,gas,automatic,4.0,70000.0,makkah,130000
toyota,corolla,2019,white,gas,automatic,1.6,136000.0,riyadh,58000
ford,explorer,2016,white,gas,automatic,3.5,226000.0,eastern,86000
mercedes,s,2010,white,gas,automatic,3.8,352000.0,madinah,59000
mercedes,a,2020,black,gas,automatic,1.4,12000.0,riyadh,178000
chevrolet,spark,2020,gray,gas,automatic,1.4,108043.0,riyadh,30900
chevrolet,spark,2020,gray,gas,automatic,1.4,117546.0,riyadh,31000
mercedes,ml,2014,blue,gas,automatic,1.0,105719.0,riyadh,115000
ford,taurus,2015,white,gas,automatic,3.5,218000.0,eastern,60000
ford,taurus,2018,black,gas,automatic,3.5,135000.0,eastern,85000
toyota,yaris,2019,white,gas,automatic,1.5,132000.0,makkah,39000
toyota,corolla,2020,gray,gas,automatic,1.6,85000.0,riyadh,65000
ford,taurus,2018,black,gas,automatic,3.5,116000.0,eastern,89000
toyota,prado,2018,white,gas,automatic,4.0,229000.0,eastern,119000
chevrolet,spark,2020,gray,gas,automatic,1.4,95921.0,riyadh,31000
chevrolet,spark,2020,gray,gas,automatic,1.4,97355.0,riyadh,31000
hyundai,elantra,2020,gray,gas,automatic,1.6,83000.0,eastern,65000
hyundai,accent,2021,white,gas,automatic,1.4,8000.0,makkah,62000
toyota,land cruiser,2016,white,gas,automatic,4.6,193000.0,makkah,175000
ford,expedition,2018,black,gas,automatic,3.5,88793.0,makkah,140000
chevrolet,spark,2020,gray,gas,automatic,1.4,103975.0,riyadh,31000
mercedes,glc,2020,gray,gas,automatic,1.5,431.0,riyadh,248000
toyota,hilux,2018,white,gas,manual,2.7,60065.0,eastern,83000
nissan,sentra,2014,black,gas,automatic,1.6,205000.0,riyadh,29000
gmc,yukon,2019,gray,gas,automatic,5.3,200000.0,eastern,133000
toyota,hilux,2018,white,gas,manual,2.7,151400.0,eastern,71500
ford,taurus,2015,gray,gas,automatic,3.5,132000.0,riyadh,55000
toyota,corolla,2020,white,gas,automatic,1.6,56600.0,eastern,66000
toyota,yaris,2019,gray,gas,automatic,1.5,106000.0,makkah,39000
hyundai,elantra,2019,white,gas,automatic,2.0,63000.0,riyadh,67500
chevrolet,spark,2020,gray,gas,automatic,1.4,91858.0,riyadh,31000
chevrolet,spark,2020,white,gas,automatic,1.4,110970.0,riyadh,31000
toyota,rav4,2020,white,gas,automatic,2.0,124000.0,eastern,96000
ford,mustang,2019,white,gas,automatic,5.0,123000.0,eastern,149000
hyundai,elantra,2020,white,gas,automatic,1.6,109000.0,eastern,63000
hyundai,azera,2019,white,gas,automatic,3.0,160000.0,riyadh,88000
hyundai,accent,2019,white,gas,automatic,1.4,80000.0,makkah,48000
toyota,camry,2018,white,gas,automatic,2.5,141.0,makkah,120000
hyundai,elantra,2020,gray,gas,automatic,1.6,126000.0,eastern,65000
chevrolet,spark,2020,gray,gas,automatic,1.4,101956.0,riyadh,31200
chevrolet,spark,2020,gray,gas,automatic,1.4,82777.0,riyadh,31200
hyundai,sonata,2018,gray,diesel,automatic,1.7,99000.0,madinah,70000
toyota,hilux,2018,white,gas,automatic,4.0,38000.0,riyadh,115000
mercedes,glc,2020,white,gas,automatic,2.0,18966.0,riyadh,266000
ford,taurus,2015,gray,gas,automatic,3.5,157000.0,riyadh,55000
toyota,yaris,2019,white,gas,automatic,1.5,128000.0,makkah,43000
nissan,datsun,2014,white,gas,manual,2.4,122000.0,eastern,35000
toyota,yaris,2023,white,gas,cvt,1.3,1000.0,makkah,75000
chevrolet,spark,2020,gray,gas,automatic,1.4,89758.0,riyadh,31300
lexus,rx,2016,white,gas,automatic,3.5,102000.0,makkah,160000
hyundai,sonata,2019,gray,gas,automatic,2.4,89000.0,makkah,63000
hyundai,tucson,2022,gray,gas,automatic,1.6,28000.0,makkah,97000
mercedes,e,2020,red,gas,automatic,2.5,1437.0,makkah,260000
mercedes,gla,2020,black,gas,automatic,1.3,4310.0,riyadh,210000
chevrolet,traverse,2019,white,gas,automatic,3.6,19000.0,riyadh,130000
ford,taurus,2016,blue,gas,automatic,3.5,116000.0,riyadh,69000
ford,explorer,2017,white,gas,automatic,3.5,136000.0,eastern,129000
chevrolet,spark,2020,white,gas,automatic,1.4,100983.0,riyadh,31300
chevrolet,spark,2020,white,gas,automatic,1.4,93499.0,riyadh,31500
kia,optima,2020,gray,gas,automatic,2.4,53000.0,riyadh,78000
hyundai,accent,2019,gray,gas,automatic,1.4,126000.0,makkah,48000
toyota,land cruiser,2014,white,gas,automatic,4.6,125000.0,riyadh,145000
mercedes,cla,2022,black,gas,automatic,1.5,24569.0,riyadh,214000
ford,taurus,2015,gray,gas,automatic,3.5,95000.0,riyadh,59000
toyota,yaris,2021,gray,gas,cvt,1.5,74000.0,eastern,57000
lexus,lx,2019,white,gas,automatic,5.7,52500.0,eastern,397000
chevrolet,tahoe,2016,white,gas,automatic,5.3,168000.0,riyadh,103000
mercedes,e,2018,black,gas,automatic,2.0,83000.0,makkah,142000
chevrolet,spark,2020,gray,gas,automatic,1.4,98553.0,riyadh,31500
chevrolet,spark,2020,white,gas,automatic,1.4,78273.0,riyadh,31600
lexus,lx,2021,white,gas,automatic,5.7,40800.0,riyadh,430000
toyota,land cruiser,2022,white,gas,automatic,3.5,1500.0,riyadh,310000
ford,taurus,2022,black,gas,automatic,2.0,40000.0,riyadh,117000
lexus,lx,2014,white,gas,automatic,5.7,91000.0,riyadh,230000
toyota,land cruiser,2020,white,gas,automatic,4.6,149000.0,riyadh,222000
mercedes,e,2021,black,gas,automatic,1.5,20259.0,riyadh,287000
toyota,avalon,2022,white,gas,automatic,3.5,10000.0,riyadh,155000
toyota,prado,2020,white,gas,automatic,4.0,90000.0,eastern,160000
toyota,camry,2018,black,gas,automatic,3.5,194000.0,makkah,81000
chevrolet,spark,2020,gray,gas,automatic,1.4,125262.0,riyadh,31700
lexus,lx,2015,white,gas,automatic,5.7,155000.0,riyadh,168000
mercedes,c,2022,black,gas,automatic,1.5,27155.0,riyadh,218000
toyota,land cruiser,2011,white,gas,automatic,5.7,100000.0,eastern,142000
lexus,lx,2018,black,gas,automatic,5.7,51000.0,riyadh,370000
lexus,rx,2015,white,gas,automatic,3.5,244000.0,makkah,94000
hyundai,elantra,2019,white,gas,automatic,1.6,117000.0,makkah,61000
hyundai,elantra,2021,gray,gas,automatic,1.6,62000.0,riyadh,73000
mercedes,glc,2020,black,gas,automatic,2.0,12069.0,riyadh,284000
toyota,hiace,2017,white,gas,manual,2.7,190300.0,eastern,74000
nissan,patrol,2020,gray,gas,automatic,4.0,67000.0,makkah,210000
chevrolet,spark,2020,gray,gas,automatic,1.4,87000.0,riyadh,32000
nissan,altima,2018,white,gas,cvt,2.5,108000.0,riyadh,78000
hyundai,elantra,2019,white,gas,automatic,1.6,50209.0,makkah,63000
lexus,es,2021,gray,gas,automatic,2.5,27000.0,riyadh,210000
toyota,fortuner,2020,white,gas,automatic,4.0,72000.0,riyadh,125000
mercedes,c,2020,black,gas,automatic,1.5,10345.0,riyadh,199000
toyota,corolla,2020,white,gas,automatic,1.6,91000.0,makkah,56000
toyota,camry,2015,gray,gas,automatic,2.5,300000.0,eastern,53000
chevrolet,spark,2020,gray,gas,automatic,1.4,82813.0,riyadh,32400
toyota,fortuner,2018,gray,gas,automatic,4.0,72228.0,riyadh,112000
mercedes,e,2021,white,gas,automatic,2.0,13793.0,riyadh,275000
chevrolet,malibu,2015,white,diesel,automatic,2.0,293000.0,riyadh,43000
hyundai,accent,2019,white,gas,automatic,1.4,170000.0,riyadh,57000
toyota,land cruiser,2015,white,gas,automatic,4.6,306000.0,eastern,135000
chevrolet,spark,2020,gray,gas,automatic,1.4,87907.0,riyadh,32900
chevrolet,spark,2019,white,gas,automatic,1.4,122041.0,riyadh,33300
mercedes,e,2021,gray,gas,automatic,2.0,21552.0,riyadh,228000
chevrolet,silverado,2020,white,gas,automatic,6.2,83000.0,riyadh,180000
toyota,rav4,2019,white,gas,automatic,2.0,86207.0,riyadh,93000
hyundai,accent,2020,white,gas,automatic,1.4,88000.0,riyadh,47000
hyundai,sonata,2018,gray,gas,automatic,2.5,122000.0,riyadh,64000
hyundai,h1,2018,white,gas,automatic,2.4,200000.0,eastern,58000
toyota,camry,2019,white,gas,automatic,2.4,110000.0,riyadh,90000
mercedes,e,2021,gray,gas,automatic,2.0,27586.0,riyadh,227000
ford,edge,2015,gray,gas,automatic,3.5,193000.0,riyadh,45000
hyundai,veloster,2020,white,gas,automatic,2.0,87000.0,riyadh,78000
ford,taurus,2018,white,gas,automatic,3.6,50000.0,riyadh,93000
ford,f-150,2022,blue,gas,automatic,3.5,100.0,riyadh,425000
mercedes,e,2021,gray,gas,automatic,1.5,10776.0,riyadh,285000
gmc,yukon,2018,white,gas,automatic,5.3,135000.0,riyadh,140000
kia,pegas,2020,white,gas,automatic,1.4,131493.0,riyadh,34800
ford,mustang,2018,blue,gas,automatic,2.3,141000.0,eastern,129000
gmc,yukon,2016,brown,gas,automatic,6.2,220000.0,eastern,139000
toyota,yaris,2017,white,gas,automatic,1.5,142000.0,eastern,47000
mercedes,c,2017,white,gas,automatic,2.0,100000.0,eastern,139000
toyota,corolla,2020,gray,gas,automatic,1.6,67000.0,eastern,73000
toyota,fortuner,2020,white,gas,automatic,4.0,69000.0,eastern,129000
toyota,yaris,2021,gray,gas,cvt,1.5,74600.0,eastern,57000
ford,mustang,2017,white,gas,manual,3.6,6000.0,eastern,99000
kia,pegas,2020,white,gas,automatic,1.4,107841.0,riyadh,35000
mercedes,e,2017,white,gas,automatic,2.0,143000.0,eastern,169000
ford,taurus,2017,gray,gas,automatic,3.5,142000.0,eastern,78000
hyundai,sonata,2019,white,gas,automatic,2.4,85000.0,eastern,69000
mercedes,e,2018,black,gas,automatic,2.0,91000.0,eastern,197000
kia,sportage,2018,white,gas,automatic,2.4,149000.0,eastern,67000
ford,mustang,2017,gray,gas,automatic,2.2,104000.0,eastern,106000
ford,mustang,2020,white,gas,automatic,2.2,97000.0,eastern,139000
nissan,maxima,2018,gray,gas,automatic,3.6,48000.0,eastern,101000
mercedes,s,2017,white,gas,automatic,5.5,41000.0,eastern,344000
kia,pegas,2020,gray,gas,automatic,1.4,133758.0,riyadh,35200
kia,pegas,2020,gray,gas,automatic,1.4,120706.0,riyadh,35500
mercedes,c,2017,red,gas,automatic,2.0,111000.0,eastern,133000
chevrolet,spark,2020,white,gas,automatic,1.4,87000.0,eastern,42000
ford,explorer,2017,black,gas,automatic,3.5,139000.0,eastern,102000
mercedes,s,2018,white,gas,automatic,4.0,66000.0,eastern,295000
mercedes,e,2018,gray,gas,automatic,2.0,84000.0,eastern,189000
chevrolet,tahoe,2019,white,gas,automatic,5.3,96000.0,eastern,179000
mercedes,gle,2018,brown,gas,automatic,3.0,97000.0,eastern,225000
hyundai,accent,2020,white,gas,automatic,1.4,71000.0,eastern,55000
kia,pegas,2020,white,gas,automatic,1.4,101300.0,riyadh,35600
gmc,sierra,2018,white,gas,automatic,5.3,190000.0,eastern,115000
mercedes,e,2017,black,gas,automatic,3.0,93000.0,eastern,221000
chevrolet,suburban,2018,white,gas,automatic,5.3,126000.0,eastern,154000
mercedes,cla,2021,black,gas,automatic,1.3,11638.0,riyadh,199000
chevrolet,tahoe,2016,white,gas,automatic,5.3,241000.0,riyadh,110000
toyota,land cruiser,2014,white,gas,automatic,4.6,444000.0,riyadh,111000
mercedes,c,2022,black,gas,automatic,1.5,100.0,riyadh,309000
ford,taurus,2018,white,gas,automatic,3.6,77000.0,riyadh,82000
kia,pegas,2020,gray,gas,automatic,1.4,109276.0,riyadh,36000
ford,taurus,2016,black,gas,automatic,3.5,104000.0,riyadh,64000
hyundai,accent,2021,gray,gas,automatic,1.4,74000.0,eastern,57000
lexus,ls,2019,white,gas,automatic,3.5,67249.0,riyadh,288000
toyota,land cruiser,2021,white,gas,automatic,4.6,12600.0,riyadh,285000
kia,pegas,2020,white,gas,automatic,1.4,111632.0,riyadh,36100
toyota,land cruiser,2021,white,gas,automatic,4.6,63000.0,riyadh,270000
lexus,lx,2013,white,gas,automatic,5.7,39000.0,riyadh,225000
ford,expedition,2016,white,gas,automatic,3.6,95000.0,riyadh,69000
toyota,hilux,2020,white,gas,manual,2.7,154000.0,riyadh,78000
mercedes,cls,2021,blue,gas,automatic,2.0,21121.0,riyadh,323000
chevrolet,captiva,2023,gray,gas,automatic,1.5,8000.0,makkah,82000
toyota,land cruiser,2022,brown,gas,manual,4.0,517.0,riyadh,131500
kia,pegas,2020,white,gas,automatic,1.4,102655.0,riyadh,36200
kia,pegas,2020,white,gas,automatic,1.4,98538.0,riyadh,36500
lexus,lx,2020,black,gas,automatic,5.7,75000.0,riyadh,375000
ford,expedition,2012,black,gas,automatic,3.5,162000.0,makkah,55000
chevrolet,tahoe,2017,white,gas,automatic,5.3,109000.0,makkah,120000
mercedes,cla,2020,black,gas,automatic,1.5,21983.0,riyadh,210000
mercedes,cla,2020,black,gas,automatic,1.5,7328.0,riyadh,199000
lexus,lx,2018,black,gas,automatic,5.7,112500.0,eastern,319000
kia,pegas,2020,white,gas,automatic,1.4,113391.0,riyadh,36500
kia,pegas,2020,white,gas,automatic,1.4,113681.0,riyadh,36600
mercedes,cla,2022,gray,gas,automatic,1.5,20690.0,riyadh,217000
mercedes,cla,2020,black,gas,automatic,1.5,29741.0,riyadh,199000
nissan,patrol,2022,blue,gas,automatic,4.0,900.0,riyadh,260000
mercedes,cla,2021,gray,gas,automatic,1.5,11638.0,riyadh,239000
toyota,corolla,2020,gray,gas,automatic,1.6,122000.0,makkah,58000
ford,taurus,2015,gray,gas,automatic,3.5,118000.0,riyadh,55000
lexus,es,2021,white,gas,automatic,3.5,58000.0,riyadh,210000
kia,pegas,2020,gray,gas,automatic,1.4,108934.0,riyadh,36600
kia,pegas,2020,white,gas,automatic,1.4,85952.0,riyadh,36600
ford,expedition,2009,gray,gas,automatic,4.8,273000.0,madinah,29000
toyota,land cruiser,2013,white,gas,automatic,4.6,180000.0,eastern,120000
ford,taurus,2015,gray,gas,automatic,3.5,132000.0,riyadh,55000
mercedes,c,2022,gray,gas,automatic,1.5,23707.0,riyadh,218000
toyota,hilux,2018,white,gas,manual,2.7,89700.0,eastern,73000
mercedes,c,2022,black,gas,automatic,1.5,28000.0,riyadh,218000
kia,pegas,2020,white,gas,automatic,1.4,106753.0,riyadh,36700
kia,pegas,2020,white,gas,automatic,1.4,103800.0,riyadh,36700
lexus,lx,2019,white,gas,automatic,5.7,37000.0,riyadh,415000
hyundai,tucson,2018,gray,gas,automatic,2.0,121000.0,eastern,70000
toyota,land cruiser,2020,black,diesel,automatic,4.5,25998.0,riyadh,275000
toyota,land cruiser,2021,white,gas,automatic,4.6,2830.0,riyadh,289000
nissan,patrol,2016,white,gas,automatic,5.6,116000.0,riyadh,137000
lexus,lx,2009,white,gas,automatic,5.7,29000.0,riyadh,177000
kia,sportage,2019,white,gas,automatic,2.0,43377.0,riyadh,69000
kia,pegas,2020,white,gas,automatic,1.4,110490.0,riyadh,36700
kia,pegas,2020,white,gas,automatic,1.4,107652.0,riyadh,36800
kia,sportage,2019,white,gas,automatic,2.0,41175.0,riyadh,69000
kia,sportage,2019,white,gas,automatic,2.0,32700.0,riyadh,70000
kia,sportage,2019,white,gas,automatic,2.0,59000.0,riyadh,69000
ford,taurus,2016,blue,gas,automatic,3.5,116000.0,riyadh,69000
mercedes,c,2022,white,gas,automatic,1.3,23707.0,riyadh,217000
toyota,prado,2020,white,gas,automatic,4.0,75000.0,eastern,155000
ford,taurus,2015,white,gas,automatic,3.5,119000.0,riyadh,55000
mercedes,cla,2021,black,gas,automatic,1.5,11000.0,riyadh,201000
toyota,land cruiser,2016,white,gas,automatic,5.7,25000.0,makkah,248000
kia,pegas,2020,white,gas,automatic,1.4,111142.0,riyadh,36800
kia,pegas,2021,white,gas,automatic,1.4,107249.0,riyadh,37100
mercedes,e,2021,black,gas,automatic,1.5,26293.0,riyadh,574000
lexus,lx,2019,white,gas,automatic,5.7,20000.0,makkah,398000
toyota,corolla,2020,gray,gas,automatic,1.6,123000.0,makkah,52000
chevrolet,impala,2016,gray,gas,automatic,3.6,254000.0,eastern,45000
mercedes,gla,2020,black,gas,automatic,1.3,29741.0,riyadh,213000
lexus,lx,2018,black,gas,automatic,5.7,69000.0,riyadh,348000
hyundai,elantra,2020,white,gas,automatic,2.0,126000.0,riyadh,58000
mercedes,e,2017,white,gas,automatic,2.0,166000.0,riyadh,163000
nissan,sunny,2019,white,gas,automatic,1.5,138266.0,riyadh,37300
kia,pegas,2020,gray,gas,automatic,1.4,83772.0,riyadh,37500
mercedes,c,2022,gray,gas,automatic,1.5,14224.0,riyadh,239000
toyota,hiace,2016,white,gas,manual,2.7,184000.0,riyadh,63500
kia,rio,2019,white,gas,automatic,1.4,85000.0,riyadh,40000
ford,taurus,2016,black,gas,automatic,3.5,104000.0,riyadh,65000
mercedes,a,2020,red,gas,automatic,1.3,26293.0,riyadh,163000
toyota,yaris,2021,white,gas,cvt,1.5,31000.0,riyadh,48000
kia,pegas,2020,white,gas,automatic,1.4,115680.0,riyadh,37500
kia,pegas,2020,white,gas,automatic,1.4,109539.0,riyadh,37500
mercedes,cla,2021,black,gas,automatic,1.5,11638.0,riyadh,199000
hyundai,tucson,2016,white,gas,automatic,2.0,149000.0,eastern,55000
mercedes,c,2022,black,gas,automatic,1.5,3900.0,riyadh,238700
mercedes,c,2022,black,gas,automatic,1.5,3400.0,riyadh,239700
toyota,avalon,2022,white,gas,automatic,3.5,10000.0,riyadh,155000
kia,pegas,2020,white,gas,automatic,1.4,107036.0,riyadh,37500
mercedes,cla,2020,black,gas,automatic,1.3,30603.0,riyadh,195000
chevrolet,tahoe,2017,blue,gas,automatic,5.2,224000.0,eastern,115000
ford,mustang,2018,white,gas,automatic,2.2,107000.0,eastern,95000
mercedes,cla,2020,black,gas,automatic,1.3,13362.0,riyadh,206000
chevrolet,camaro,2017,gray,gas,automatic,3.6,130000.0,eastern,115000
mercedes,gla,2020,black,gas,automatic,1.5,29310.0,riyadh,214000
nissan,sunny,2019,gray,gas,automatic,1.5,115854.0,riyadh,37600
kia,carnival,2017,white,diesel,automatic,2.2,153000.0,riyadh,78000
ford,taurus,2018,black,gas,automatic,3.5,116000.0,eastern,89000
nissan,maxima,2018,gray,gas,automatic,3.5,48000.0,eastern,101000
mercedes,e,2018,black,gas,automatic,2.0,91000.0,eastern,197000
mercedes,e,2017,white,gas,automatic,2.0,84000.0,eastern,159000
ford,mustang,2015,white,gas,manual,5.0,79000.0,eastern,122000
